1185, 25, 341, 172
1186, 25, 272, 216
1187, 25, 341, 216
1188, 25, 1735, 8
1189, 25, 1851, 8
1190, 25, 1735, 96
1191, 25, 1851, 96
1192, 25, 403, 25
1193, 25, 593, 25
1194, 25, 403, 181
1195, 25, 593, 181
1196, 25, 1148, 157
1197, 25, 1436, 157
1198, 25, 1148, 290
1199, 25, 1436, 290
1200, 25, 1827, 621
1201, 25, 1913, 621
1202, 25, 1827, 831
1203, 25, 1913, 831
1204, 25, 1507, 981
1205, 25, 1675, 981
1206, 25, 1507, 1063
1207, 25, 1675, 1063
1208, 25, 207, 584
1209, 25, 479, 584
1210, 25, 207, 895
1211, 25, 479, 895
1212, 25, 720, 344
1213, 25, 1077, 344
1214, 25, 720, 553
1215, 25, 1077, 553
1216, 25, 1823, 162
1217, 25, 1911, 162
1218, 25, 1823, 277
1219, 25, 1911, 277
1220, 26, 1460, 1
1221, 26, 1476, 1
1222, 26, 1460, 27
1223, 26, 1476, 27
1224, 26, 1348, 51
1225, 26, 1378, 51
1226, 26, 1348, 112
1227, 26, 1378, 112
1228, 26, 270, 171
1229, 26, 341, 171
1230, 26, 270, 217
1231, 26, 341, 217
1232, 26, 1736, 8
1233, 26, 1852, 8
1234, 26, 1736, 97
1235, 26, 1852, 97
1236, 26, 403, 25
1237, 26, 593, 25
1238, 26, 403, 181
1239, 26, 593, 181
1240, 26, 1163, 157
1241, 26, 1451, 157
1242, 26, 1163, 293
1243, 26, 1451, 293
1244, 26, 1826, 621
1245, 26, 1912, 621
1246, 26, 1826, 832
1247, 26, 1912, 832
1248, 26, 1507, 974
1249, 26, 1666, 974
1250, 26, 1507, 1057
1251, 26, 1666, 1057
1252, 26, 207, 584
1253, 26, 480, 584
1254, 26, 207, 894
1255, 26, 480, 894
1256, 26, 750, 348
1257, 26, 1064, 348
1258, 26, 750, 549
1259, 26, 1064, 549
1260, 26, 1822, 162
1261, 26, 1910, 162
1262, 26, 1822, 277
1263, 26, 1910, 277
1264, 26, 248, 193
1265, 26, 319, 193
1266, 26, 248, 241
1267, 26, 319, 241
1268, 27, 1461, 1
1269, 27, 1476, 1
1270, 27, 1461, 27
1271, 27, 1476, 27
1272, 27, 269, 171
1273, 27, 341, 171
1274, 27, 269, 217
1275, 27, 341, 217
1276, 27, 1737, 8
1277, 27, 1853, 8
1278, 27, 1737, 98
1279, 27, 1853, 98
1280, 27, 402, 24
1281, 27, 595, 24
1282, 27, 402, 181
1283, 27, 595, 181
1284, 27, 1181, 162
1285, 27, 1451, 162
1286, 27, 1181, 289
1287, 27, 1451, 289
1288, 27, 1823, 621
1289, 27, 1911, 621
1290, 27, 1823, 834
1291, 27, 1911, 834
1292, 27, 1510, 967
1293, 27, 1660, 967
1294, 27, 1510, 1048
1295, 27, 1660, 1048
1296, 27, 208, 584
1297, 27, 481, 584
1298, 27, 208, 894
1299, 27, 481, 894
1300, 27, 762, 345
1301, 27, 1087, 345
1302, 27, 762, 546
1303, 27, 1087, 546
1304, 27, 1821, 162
1305, 27, 1909, 162
1306, 27, 1821, 277
1307, 27, 1909, 277
1308, 27, 247, 193
1309, 27, 318, 193
1310, 27, 247, 241
1311, 27, 318, 241
1312, 27, 1348, 50
1313, 27, 1378, 50
1314, 27, 1348, 111
1315, 27, 1378, 111
1316, 28, 1461, 1
1317, 28, 1476, 1
1318, 28, 1461, 26
1319, 28, 1476, 26
1320, 28, 269, 172
1321, 28, 341, 172
1322, 28, 269, 218
1323, 28, 341, 218
1324, 28, 1737, 8
1325, 28, 1854, 8
1326, 28, 1737, 98
1327, 28, 1854, 98
1328, 28, 402, 24
1329, 28, 594, 24
1330, 28, 402, 181
1331, 28, 594, 181
1332, 28, 1193, 167
1333, 28, 1490, 167
1334, 28, 1193, 312
1335, 28, 1490, 312
1336, 28, 1821, 621
1337, 28, 1911, 621
1338, 28, 1821, 835
1339, 28, 1911, 835
1340, 28, 1814, 904
1341, 28, 1915, 904
1342, 28, 1814, 1039
1343, 28, 1915, 1039
1344, 28, 1513, 960
1345, 28, 1655, 960
1346, 28, 1513, 1039
1347, 28, 1655, 1039
1348, 28, 208, 584
1349, 28, 481, 584
1350, 28, 208, 894
1351, 28, 481, 894
1352, 28, 1538, 679
1353, 28, 1904, 679
1354, 28, 1538, 1058
1355, 28, 1904, 1058
1356, 28, 760, 340
1357, 28, 1118, 340
1358, 28, 760, 542
1359, 28, 1118, 542
1360, 28, 1820, 162
1361, 28, 1908, 162
1362, 28, 1820, 277
1363, 28, 1908, 277
1364, 28, 246, 193
1365, 28, 317, 193
1366, 28, 246, 241
1367, 28, 317, 241
1368, 28, 1348, 48
1369, 28, 1378, 48
1370, 28, 1348, 109
1371, 28, 1378, 109
1372, 29, 1461, 0
1373, 29, 1476, 0
1374, 29, 1461, 25
1375, 29, 1476, 25
1376, 29, 269, 172
1377, 29, 341, 172
1378, 29, 269, 219
1379, 29, 341, 219
1380, 29, 1737, 7
1381, 29, 1854, 7
1382, 29, 1737, 98
1383, 29, 1854, 98
1384, 29, 403, 24
1385, 29, 594, 24
1386, 29, 403, 181
1387, 29, 594, 181
1388, 29, 1209, 179
1389, 29, 1517, 179
1390, 29, 1209, 317
1391, 29, 1517, 317
1392, 29, 1821, 621
1393, 29, 1911, 621
1394, 29, 1821, 833
1395, 29, 1911, 833
1396, 29, 1728, 820
1397, 29, 1852, 820
1398, 29, 1728, 927
1399, 29, 1852, 927
1400, 29, 1818, 903
1401, 29, 1915, 903
1402, 29, 1818, 1036
1403, 29, 1915, 1036
1404, 29, 1512, 955
1405, 29, 1649, 955
1406, 29, 1512, 1037
1407, 29, 1649, 1037
1408, 29, 207, 584
1409, 29, 480, 584
1410, 29, 207, 895
1411, 29, 480, 895
1412, 29, 792, 335
1413, 29, 1162, 335
1414, 29, 792, 549
1415, 29, 1162, 549
1416, 29, 245, 193
1417, 29, 316, 193
1418, 29, 245, 241
1419, 29, 316, 241
1420, 29, 1348, 46
1421, 29, 1378, 46
1422, 29, 1348, 107
1423, 29, 1378, 107
1424, 30, 268, 172
1425, 30, 342, 172
1426, 30, 268, 219
1427, 30, 342, 219
1428, 30, 404, 25
1429, 30, 592, 25
1430, 30, 404, 181
1431, 30, 592, 181
1432, 30, 1216, 177
1433, 30, 1544, 177
1434, 30, 1216, 322
1435, 30, 1544, 322
1436, 30, 1823, 621
1437, 30, 1911, 621
1438, 30, 1823, 831
1439, 30, 1911, 831
1440, 30, 1726, 817
1441, 30, 1853, 817
1442, 30, 1726, 926
1443, 30, 1853, 926
1444, 30, 1820, 900
1445, 30, 1915, 900
1446, 30, 1820, 1033
1447, 30, 1915, 1033
1448, 30, 1503, 951
1449, 30, 1645, 951
1450, 30, 1503, 1037
1451, 30, 1645, 1037
